id,rate,score,title
2wlde2PQ3-ZRI4_v2BH6Ww,4,90,italian
O3P-53iS1YK63-0-ek9Ksw,4,98,italian
rUWn1ClI3N8aD3kMEL2xUw,3.5,75,medi
XGejsMvwzYIct2CsqOjqLQ,4,86,medi
U0MKYrh42QUSRprC9dt_Iw,4,100,italian
qeUvOWBWg6VlYnr4UB7Tbw,4,73,italian
iRmdKzcbdFLIp3s9e4xrHA,4,94,italian
Y2tRPJxl0nvRJ3BsZUzAkQ,3,88,italian
vZc51d3tt6Q1-wd3TnkyGg,4,90,italian
eFu5eRBAeo0i0Bxas5lF3A,3.5,87,italian
_D1Ev_zTZs5ijHkleK6C2w,4,94,american
YHe6xlLaZ7LH0W5KWFlOvw,4.5,100,american
J55irzYC5kxIIE7bS0raJQ,4.5,92,american
XXwjqXpoBMDJo7Ukxcw_Zw,3.5,76,american
YFXrWXs74naDKwgatjVwYQ,3.5,92,american
vgR8Vz4nLiLrhIwgN1UoSg,4,75,american
dC_kA-R2qb-0iEmoI4VKPg,4,85,indian
yFhtCaFgzgZNq7TKCPz25w,4,96,indian
AdupguljIIejtEOnExddkQ,4,90,indian
P8ff-76bKOsI7qKnESBn0A,3.5,94,indian
I0UVBT1-k0LqUICRLr9l5A,4,96,indian
j7z7Nf5Y9QObsk88PhqlyQ,4,65,indian
BpFYTc8r8S1FHfBoCyxRSg,3.5,77,chinese
KKD4YiUXJ__ihFgUCJdo6Q,4,94,japanese
MYl6xxo93hNfy8bR0X9yPw,4,96,american
GSyWxUqrzYZ4reusRgR4LA,4,88,american
63brNArytTTX9Gi4cJjFqA,3,86,thai
_EncdQezAzcShATMFXL0dA,4,81,latin
Z_y97di6ovwsjFjCBRoMZg,4,88,chinese
4flzSf_EwBqeRb_3YT5VTg,3.5,87,chinese
HLVxwmj6SVrF1XfkyXjIjw,3,81,latin
nbaGCLIqc_NvVdWuEweFqw,3,98,latin
wPJjpOZ0mnsajJLBkWUnwA,4,100,italian
U1TgSEKZwgdTftTOxCtFOQ,4,91,indian
S98G1Fcqo24kTZVuR643cg,4,94,japanese
9QXEJdRizwCYBjGX_go_Qw,3.5,74,viet
c5Pog3vEqmBFOBdL7R3vAg,4,94,viet
pmj2LKLlyuBOWLHY8Zv5FQ,3.5,81,thai
np1YpFt9GfX-umR1ZKx_uA,4.5,82,thai
9gW2kzWOU98qm6xyar-fhA,4,96,japanese
Q5oIEaKp4ul5UI0zOjOjbg,4,83,japanese
NRwDer86lrwbUkv6PhcicA,3.5,84,italian
Q0YFXP_DyFcvTbw8hGuv7g,3,91,viet
YPX6pxEduWqc_O5htEmTnQ,3.5,85,korean
8G1-b9d6rSIpzqbJlLsHqw,3,79,american
METk5cHv8bBJGxkOosw2fw,3.5,92,thai
4wCKjfkgryq7mpJOU9ppNA,3.5,94,thai
7qsAJnzYzVeEPguRIMIrFQ,3.5,68,chinese
GGdphTw9TXYGu1HPtNT3BA,3.5,85,american
I198k7wIkK0Xr4r0jco0Og,4,90,american
n4LKxT000IlJen0EmsrYwg,2.5,98,american
xeRy4mjZWczet5V9Jtmx1g,4,90,japanese
g2QJodH7bcdl-btCWfP8cQ,4,81,japanese
8LEnV8Z0-YKPWb1nLKgQHQ,4,94,japanese
I-32OYNaIU4AMkUB-17fpw,4,92,japanese
VhFuTau6lW--wfMQJJw1VQ,3.5,92,japanese
-XX9a_wnlLFlMnX5xozJBA,3.5,90,italian
WnQoN1uV65vacUj0q1TgoQ,4,94,italian
1lpBBlb6C_-3eeSv-6bmmg,4,96,japanese
ZfDcbuLBx8-CVtTUjFCQPA,3.5,80,japanese
8_mOskyp-ACCU8qp16nhjw,3,100,latin
_GWn5WGXS_VE_gpXoRVlCA,4,63,latin
z8yCIEQwinVk0-JDd_yXtQ,4,88,latin
_fRqw1V8D9iLVLRGlZFD4g,3.5,90,american
-z50upT8M5FxgbWP11LaMA,4,92,american
ZN7x2duyVesVVzlhWJNamQ,4,96,japanese
El1fNeBVBglXlZtFuq4SWA,4,90,indian
Q8cYhJGa9pwlu63f-KMV-A,4,94,indian
cOdvS3Y3utG6qze-quO_4A,4,100,indian
zj09K037XrZ_51Yh5qsIAw,4,83,japanese
QOpqNPKpClL48TVVrYobAw,4.5,83,japanese
7blloT-1UUuAIiD1_QFWUQ,3.5,87,japanese
WI3XGMuBiy04YR6rmiLnyQ,3.5,68,japanese
8sTqr9ehaZuqORQCddYeUg,3.5,65,chinese
MNE2e4UoORx_JqJzKTkRlQ,4,90,chinese
29ZIguvO_IenVwEVrDQihQ,4,96,chinese
foGe0ZZgkviDZcNUH0N70w,3,87,chinese
X1XdSgiNBAEwMrC7WeLO2w,4,94,chinese
5SHsLbfXdSJOP93uMHhrFQ,3.5,80,american
RF-9DydHA1BsTaRx_MB-eQ,3.5,94,american
dp79eNPRsgJ8MgBjH5DozQ,3.5,77,viet
lMipM9xXR3amL-VzSFfKBg,3.5,74,viet
jAvnj60BFrMBHLUKtJvOew,1.5,84,viet
kjckqShnIlDeraGJM3Nw4w,4,90,japanese
qMoaAv2WUAybwx-bOxCc5w,3.5,94,japanese
KH_Tpzy29VRGIrtVhNFY2w,4,100,japanese
_Y9yb54sLewh8x0dqX6Y0A,3.5,96,japanese
lbH9iQJM4wwgPQI2RL1oPg,3.5,93,american
mSMZJj2pFvttWLpcDmgrEA,4,90,italian
D9Ati4R4cRoitMFTtzBudQ,3,94,italian
NYP4d9HiiDHt9iYYgoqnxw,3.5,94,french
jlfRzbNxfwlEMqZtKKwmMg,4,94,french
PFk6k_hEGG0n6_FAJSm9EQ,4,94,american
bbkhPhuLyVRBiDQjRP0wCw,4,94,american
ljuYlKkAwBIChGkqrjBHlQ,3,94,american
AbN47cP3SWvj4uvWnT7pSQ,2.5,85,japanese
rJuREfb9mZTCNgXDsOPLtw,4,92,japanese
z11aO4s7hItCsNEWDhsoTw,3.5,90,japanese
pzsQrP8-41d1DeYXI1nKPg,4,73,latin
2zEgIwPvNPszWjYds6cVQA,4.5,98,latin
scTVitzqUXuXiIAFvHebpw,3.5,84,latin
CTE5lnXUYp4xidmh35knNg,4,96,latin
Qr0dBKxCtWWUr9bJ74aWQA,4,83,indian
nGet0Wd9KwkF2OMoOSP0yg,4.5,84,indian
XKj8_4QdoBMeYcg6OoespA,4,94,chinese
s60VG68VDe6PZBuW3958zQ,2.5,63,chinese
IhSxq9nv9M03j7d0TfNEbw,3.5,87,chinese
imHjAJ9uuUK_PNkzT9kCag,4.5,89,chinese
JWxqFUDpzX-tn7aikLlOQQ,2.5,90,chinese
p1c1DhOH4C8scoLlagE5Bg,4,96,chinese
KEfL6uzARi8kfL2g6FrkmQ,4,73,chinese
pwD8tWrKVF_Xd9FnabHB9w,4,92,viet
7IAvLCA_eoZ9eMG1M4hcOw,4,88,viet
ZXwnSN4GlEuSTNCRrjjRMg,4.5,90,viet
qs7FgJ-UXgpbAMass0Oojg,3.5,86,italian
LYExDwZBa1hmKCXXdJ_0Mw,4,81,italian
7vqUGG9ZBZKOjOFPs8lEgQ,4.5,92,italian
DUK4BHniFNUZ4C8K_iXdaw,2.5,77,italian
Ga-HthFfXZ92lZTKub6zfw,3.5,96,italian
3OJDmLIElDu-ZWSsBdncdQ,4,76,italian
S9VWM1eIBpStvhPkyiEEXw,3,82,italian
tdE4ppqlvjDQ9_qWoNQ5ZA,4,91,medi
L5IUpy5mivDyUuwgKcLh7g,3.5,94,viet
fV-FyAnmdzJr9gAKtotXiA,3.5,89,japanese
v98OxfO-yZjQGqzBuXMerg,2.5,92,viet
afowVC3HF8FtEV4hVqd-3g,4,92,american
WIg_d_GJzk-2SDRGp4W9MQ,3.5,92,indian
r_jnIM3ziVhCUKMI3iQ6WQ,4,94,indian
NBdAqG4Kdqy0BrCrWa0xUg,3.5,89,japanese
7rUZnmRVyCpq4TrB9Brsiw,4,96,latin
qFOxi9UPazIR7kgJxKpMxg,3,86,latin
EvV5TEX6pwYoQtjMLMPuDg,4,85,korean
W0yaC82NMAoDIzlhFduYeA,4.5,92,korean
IvxDp_xNPHVjb2qar-N-Ig,3.5,84,chinese
xfGxyVapMNlAlqQULvyG5Q,4.5,93,chinese
jmLzQDrgRvJF4_9v7ryhrg,4.5,92,chinese
aF4xIPIk7s82SXbYDv4X_g,4,96,chinese
1qdXXc4mdVNX88E85_C1Cg,4,96,chinese
navhLJGog28RbtX8Omkf0Q,3.5,81,viet
--ejmI7XgIjheny8FLSDIA,3.5,86,japanese
gLp7o0zddM2bpHHgl3IrTA,3.5,88,latin
8pIytAFMU-OOdLgyOhR08Q,3,90,latin
lFqlIv7Q6fVeBjkMMnzDVQ,4,96,latin
J7_-faNq_Ag9qTOlDn81Pw,4,87,american
5oNzSLvDDUyDIHCI4asntA,4.5,92,american
LhrP1BZLPxJ76dsP2dFRCQ,3.5,86,japanese
wgr1OpJ1uwuT-wZ4VPJTTA,3.5,92,korean
5t4jbcXNAm6KHuuTtZcjwA,3.5,92,medi
h6l8EL19eoNvAzUK5dDR3Q,3,78,medi
7jCbynLs9w6C_ZG9vGjGhw,4,98,medi
78pZm2QfqluRz0RAGeGg2Q,3.5,100,medi
DtTuMb5gaSWbaqABmuNK1g,4,100,medi
IQN7FHupd698zsc6XmvWQA,4,94,medi
yCaEfwzerj8QFL6rxYPqSQ,3,94,medi
2kAb8kvymt5xJfoNFTwFyQ,4,86,american
qRl0_zNLb4lL5ZHreWEn9A,3.5,75,french
BrZ6n1TMCkPfxkF-B09F0Q,3.5,100,japanese
jjo2E2DKlBMzK6jaILP1cA,4,96,japanese
d3KfHPRCscsm2gC884lsHg,3.5,90,japanese
bdFlEMBC6HRgoHKcgoHc1g,4.5,100,japanese
mMbfBqC3RHiGWGZoY0eWCg,3.5,83,italian
uXIXd10crfSV8JJi-efHeA,3,81,american
Bab9bdd3SUkXPo6jIVO55Q,3.5,90,american
zFxD8QinHt69Bs7M2mgB-Q,4,100,italian
mVeUWejSkjs8QZ0K96ia4Q,4,96,italian
W0mlelgnkSPU3ELhyzkXHA,4,80,italian
21wF1dQFS2bEL56DuqxRsw,4,90,american
YhePgD1qj43XI7s-UP0NDw,4,85,american
HhpDobLZa5tHT03n3r9BGA,3.5,78,chinese
tjn-0kb7M6DQmaLsQIxO7Q,3,81,american
Hkzi2jZscbVIWR7LBAO5pw,4.5,92,american
HI5h5VG7RQI0spbFpXecHg,3.5,86,american
dMlsQsPU8Y_oiPYC5hHi2A,4.5,96,american
15g05u3vgH1CZipI1eIeUA,4,91,american
I3GNU1b9NCaPbts6art1WQ,4,96,american
p1oiqn-SkMrQG0lT3V6jIA,4,80,viet
W6XqNOrkcNGe30vUHAd_kg,4,66,viet
z50O47Al64Y6YrLsVmnjpA,3.5,89,viet
BH9Ln4DRO5nVasySkKx3aA,4,83,medi
_W4Q8MR6DPd81LRQNBcB0g,4,92,medi
B1UaHJQ0S4AOHHcr0A_qLA,4.5,94,medi
RHsfz6dolmufnj82bYu-Jg,4,94,medi
Wd5ho0_FKk9n7uV8pSCYIg,4,94,italian
xVqhyeFFo3dBc8PLk7DEVg,4,89,italian
KKBBekDW-TQK8tam_6dn7w,4,77,latin
N2MO7risubQGcEoVhDUoyw,3,91,latin
0sZ2dgIM9KFvM5gYlbeR2g,4,89,latin
FiECX8M93w3e3AmWchPSAw,3.5,96,indian
4_hIVof0Q8dfUBwlREOEGg,3.5,85,american
gxb1-SxUSEIskQg-nNcO-A,4,96,american
eZ2_6Wx-Lqp_mLtG6-zzTg,4,96,american
iXjbvsGyhGttLRaV6shP1g,4,92,italian
uyNbpsDWXXoIhY9nKdAFpw,4,100,italian
TDZXy8vev4R3uENpkjY3pg,3,94,chinese
UapQrh04k9QkZuuIuc_mzg,4,89,chinese
yNYtQQ4Tf94wVzGNQexI1Q,3.5,87,thai
J-gFvT4B5UoZgoEOAmxNxw,3.5,90,thai
UelLuZaRD7ME7K-Rx7oHEw,4,88,thai
n_JIuho2kJfDMS9pCQYr8Q,4.5,100,thai
oUPGpWQEQzAgFjatpLzjQg,3.5,82,american
5BsM7F6uetq0kYEXZ4TImQ,3,83,japanese
E5AaSzcx-LTGT2Iv2oX_Bg,4,94,japanese
WG9Q3g5Dbc9VcahtvbvOsA,4,85,chinese
2PaACGpLnJhaUQONfoyzrQ,3.5,98,chinese
C64O-QLRWXRmoBabA-3jVw,3.5,94,chinese
xlXnPitrO9Mjfq3aPAyNVQ,3.5,98,chinese
RxO32lLsIb5hv6ahOdnQKQ,3.5,96,chinese
mV-p9xEBvkbkoA8wAsAteQ,4,88,chinese
TlBFKt2N2eSEBpN-UZmDBw,4,82,latin
eHlz_z85nrozA8WaCCELfg,3.5,96,latin
6JM7_UNnH8XapdWrUVcX6g,3.5,78,latin
dxOJrezNTuuD8OEOywMrCg,3.5,98,american
ISm0E_aa5wb7xL7CHhTl5g,4.5,96,american
QKNBWk_rERT2i_tduk77qw,4.5,90,american
73VFNuKCwyDzkvyPZ0pIUA,4.5,90,american
YzA3ocJ0XvsTuD18qr2ctg,4.5,100,american
PIGioaSFPfnSxZ-o8yNvJA,4,86,american
H6f4SHDhgrMaK-6MjP0GTg,3.5,87,american
0Sh-XNVgGDRwiN4K3UEQJA,4,86,american
m2VZS2WV75xoZhDRRBWFaw,3.5,96,american
qmBrOSe7E8xPszHllOr4jw,4,96,american
52_vX7NA-10b0vRQqb0-kA,4,91,american
ncp1sJe_BCytz8_2xIIZeA,4.5,94,american
ILp-z7UxaqzHo71jcwxRUQ,3.5,73,american
gwuCZV_4nIwevDenicG8tw,4,96,italian
QINiEjMRGA7pKfvhPQtfBg,4,96,french
_Iupdt0IslH_jU8zkKcWLA,4,85,latin
MOCRPxBRD1xj5Jbus1wI-g,2.5,84,latin
C60uLcN-7J2VwH9sBjVg8w,4.5,86,latin
H1LzjvrJdLpJjVIDOBOGGA,3.5,100,latin
CNlCi4xU4FsVp0METnrT5g,3,66,chinese
YG3xWeJ3f350zSNZKs1p5A,3.5,86,chinese
jOEHLrFGg7_iB0xhtt1s6A,3.5,78,japanese
ykvr3ib1gHQHI4tznSn8iA,4,96,american
fL02NLRFLMQT7Pot44gxhA,4,92,american
HLsfmfut4mzOClQ5jaJn_A,2.5,83,american
xSWJlaiXDSMHyNpOAIYJqg,4,96,american
gipd1MKJBKnYaXtrQbbIJA,4,93,american
ut4SDYWbW8oRRxDXVDuplQ,2,83,chinese
y83gtVEEIpYw6H9kna9WIw,4.5,93,latin
aTGhysOaQQc-lMt_aNAYxw,3.5,90,latin
nNxgfhRT54L8q1rboUav8A,3,94,chinese
OjmNtcx84W8EpY_hh-rluw,3.5,81,indian
0eBDcg_MjxmC8Erjy995bg,2,70,indian
yC5ATYRQah7MjeTiRsGcvA,4,80,viet
l7jb1JcCUmOLPjw5wgSRTg,2,96,viet
JcyoZPdWdhlsrIVEMdLQ2A,4.5,98,viet
w8hXKO1yWCl8S1M38iuGEg,4,94,medi
q2EbLD93gEO5uXXx7Pk3bw,4.5,98,american
ZvF32O9uid0dMyyQcPeYPg,3.5,78,american
eL1aKZx9bplkBesYcGJ11w,3.5,85,american
tAghPcePjS0SpWDPfrDTTA,4.5,100,american
O6tHtZC9tEfyHjr7gZ0Nyw,4,92,american
BlQ_hZT6JxZYwcdzXbJ98w,4.5,96,american
x82zxsz3Kgsf45fCiCGZ0A,3.5,87,american
eihAAH_zSTkH1Lgcg2RPIA,3,80,american
hYpQ4OihtaRXCVcUN2B-UQ,3.5,92,japanese
vhBRrvdxmYBmQ9DkVmxb6w,4,92,japanese
iZCSLA7clUGpUFzRnZtQkw,4,91,italian
_7yo9CjgkbtasXqoQ6lM6Q,4,72,italian
l3CO569of8E_Dw7ITfrqiw,4.5,88,italian
PLx_VnZyFmxTS1zNTaDJxA,4,84,american
SAxC2Qim3Zd_GmTRKJOqiQ,4,60,indian
tEAwAHl4Npt3yEnK7eftng,4,92,indian
kWBDP3TampJ03W0Mn9erxQ,3.5,85,chinese
AotGpR8U-jdiJEHgrTi4jg,3,81,chinese
FAe40I-X4ZmXTAekXfTmmQ,4,83,latin
q5kFOIAk773IjoAcWJ-6sw,3.5,65,indian
A0AziPST4T6k-V3neWFRNA,4,96,american
2QxsgelKVnEdd-PQ2efI8A,4,90,american
xc9iz3CT9v133LFdjhOZcQ,4,92,french
VzlVF1yc_BboRwwqJcvkxg,4,94,american
Wk1-orX62HlLxyIO0yHp-A,4.5,94,american
MKh6d8G53GPFvi7oWY-h1Q,4,78,american
kqk5BoCJU59MC9fH0IB4wQ,4,89,thai
SEDGOmBM_J10LEUR8M-BUQ,4,94,thai
8skVQNkVBv90iiPtFeSpzw,4,94,italian
mmM5jW3ButOU7Bknd3xhog,4.5,100,italian
7Cl-sZlymEjhxm0MJTR7nw,3.5,94,italian
YNJPkeSlHjT5Q5hqpKaTbw,4,96,italian
2WImgWUXjKq0OKhu9hWhOA,3.5,80,italian
vVK9jI-AzEr-CVCMMnv7pg,3.5,72,chinese
NN8LuoMKwjreggjIsJ4eRw,3,92,chinese
gP4pRrShivg98Mjwtp3XLQ,3.5,92,chinese
NGa-7-J_Gms_mZ3QL9G2bg,3.5,90,japanese
qQAwvheHpMU9MpYoJyMw6Q,4,89,american
GXu3PD4IPsxIHpo011aydg,4.5,90,american
HVJdo4f_6MxkM_1aCAK3NA,4,96,italian
wyp6ih4K_r6PkS-Le5cxLg,3.5,86,italian
U398V8JmnqgzswTCdDZcOA,4,96,american
UA5uLFfgLYxZVAd3BLfKZA,4,98,thai
-zXHGGssAwcYTtFwAK1-pQ,5,96,thai
NG0P6XWKug_ueCM3UV8Tdw,3.5,96,american
9acPdpguULGPbChPwpS3aw,4,100,italian
wNcShx5YTSMvOxt6G0iA9w,4,86,italian
lzrorDrn7Fp5-9gACGCztw,4.5,100,italian
YP_rvV2YMnM8MTIBV3M8Sw,3.5,90,italian
vKBW6SWFrIYXW1kIOFY_Ng,4,90,thai
mWIsRlWrFsHFw4fb03HONQ,3.5,69,chinese
daoZStJN1oLeR6clUUXSFA,4,92,chinese
NeYsTX0GyVq8k-J3dGNf5Q,3.5,88,chinese
KptdS65mEaw53veKwdyaqg,4,90,chinese
cdjbxQAK_zzpSgWqBxfk4g,3.5,90,american
9OKUEFQiWLntDYhpwCaJcg,4,94,american
hoZ-BYwxXSNd5gaLUFcU7Q,4,92,american
4CykXfygkNWlz87qkh5SCA,4.5,100,american
sQavxElZ71EGMrQ1zktn8Q,4.5,94,american
haF3hGlqzeLYmNJ-0cq5yA,3.5,96,american
5I3fM8fRdkJdKL-_BJ1qvw,4,88,american
zvIbFkcZwqhTuDF7t7eQsQ,4,96,american
OXyM6FbiEzqdYpimZIz1kw,4.5,100,american
olURYDOi4ZlLlCV7vVuuCg,3.5,94,japanese
WLVcFNJnnkfig_ASwwt86g,3.5,86,chinese
8kxHJWXBp_g4z3SlfCpB-g,3,96,chinese
qNU6F32ynMyoijvYvrABxA,3,79,chinese
MtO6rzRlT_kJ9_haVlwbPQ,3.5,96,chinese
3DMWJCeuHr4PJiFvDhmmoA,3.5,92,american
rQ8lUysrEPFTXqmqK4ASkQ,4,76,american
R7QrC8pX9luLd5cx3Fzl3A,3.5,64,chinese
0w_wQNAjQUMR7ek_5qj6og,4.5,88,chinese
aNLcidL3QVAkPC84siTA0g,5,90,chinese
Yi37TP021npWZsOPeZ2Xqw,4.5,87,chinese
jTGq7abIQVjxJW62HNx4og,5,91,chinese
IMcnK1JuvoQPN8OktoLtIg,4,90,american
PY6Y8XE2DcoZTHxweJGufw,4.5,92,american
W3Ap2qzSXJ9S0S_Mrjv2CA,4,87,japanese
weV0R2I-nc73zbmkd-Etdw,4,94,medi
3f2Fm7oIpEJN4BjvtB36pQ,3.5,86,medi
Xc_ZRIqAbNfUb2m54xnRoA,4,86,medi
ZD5-5Gu44WrcsYtw7qMgiw,4,87,medi
kTbI2NtsXwtaPlg-wN-jqA,3,84,medi
_BQXQQPA1NSQ5W3PCwLGoQ,4.5,94,medi
K4He9m65xKuKacpbK6ebLQ,4.5,90,medi
MyboQThGWO1z470Btk3iwQ,4,94,medi
16vv9p-DUWzGJEOqzx8N9Q,3.5,84,japanese
JDLbxkEcQE_MakuwZfPcKA,4,85,italian
tDeen4APIeKtDHPWiPFHdw,3.5,98,american
rCpCBeWQ8NNI_q6kq6JlQQ,4,94,american
14tNG31ieuMBtx43oDNjjA,3.5,98,chinese
wI-gQa28RJAx9EWxVkTiUw,4,90,chinese
N3pFchYNlKUD86nLFMjJAw,3.5,77,american
1l2-umF4CWxMzENQughuHg,3.5,92,american
MJeJZIUdzjeytRQbxFTw3Q,3,67,chinese
ntct3hvX_ona00m1BC0Xtw,4,93,chinese
hg0cuVFIqz2C4w6RsAuohA,3.5,92,american
c3khi7kxBaA2ATUuMjtMZA,4.5,98,french
GkYKcqB-yuBkiDAlFThZTA,3.5,71,thai
_KtkAiwyxHbkn9O6yEMvjA,3.5,86,viet
xCdjnifEb3EQFL7tucUSnA,4,87,chinese
MjeuqfVgxCL_XVJJoCLTFg,4,84,italian
s86RCsfbIYSR7yvHfrBUvg,3,89,italian
7s_cy5GHZmMX3nlJe6qSLQ,4,81,latin
CMtyvEPu1PAlnXxebsc40g,3.5,82,latin
OO9O1MJruwzykxUEYixLqQ,4.5,86,latin
TzY3Z39P5l9_LIrG-PcUng,3.5,96,latin
1Q8j1RoutUquBr7ynqSa7A,4,87,latin
i2VhtC1JkV_sZOA4urd1ng,4,88,italian
FlKDJ8wmGQv3p0CjSWxWIg,2,90,italian
9KeTKDuHdLMhRFku0HAIxw,4,81,medi
gerZ6D_58MfNvdqGqMyJJg,3,70,chinese
rhHX96d7zEOd9eXeQ4jXiw,4,84,chinese
vjlSsIkTVcYcckbwOb5-7A,1,100,chinese
tr15WgMHIC_W2gqBpuk3-A,4,87,korean
6n84qZivX5Ecgo4twvX5TQ,3.5,88,korean
C3o-rXY_jQ686sSAlouhCw,4,100,korean
sIfO4yZJ9HWBS2xnVYm4ag,2,89,korean
yhOdQqSZpK7LmRlFzKnbYQ,3.5,90,italian
VBjF2lqeHLRkAcuj41825w,3.5,92,italian
PuzyazSBBGgRngmRWtCouw,2.5,100,chinese
43Ca7h2QxO6so8IvRk91FQ,4,92,italian
dhTrfvdlpFE33USafJ3cjQ,3.5,80,italian
3DDpeVUO_s4UrAtjoEb5gQ,4,90,american
ch6WIAsv-q1yJZ2STzGfGg,3,90,american
o0SCABG4LGBKmIjiIB6WIQ,4,96,american
1toCkhuD0b57iFotMu3XEQ,4.5,96,american
s2noUNveNyXYZyVqXGjcNQ,3,92,american
I2Sxu_hRF4Gw8V8X29eT8A,2.5,83,american
uUWH7T9V0kyu-3nig_gatQ,4,92,latin
NfZKuDovZOIbCLZJGt4m2w,3.5,71,latin
7e_4JNiYybBil61dNVHpog,3.5,88,thai
CaeyFhvzI0CVsHRTxUnd8Q,4.5,94,thai
3bG3JXuJHvejq3SUiij6jg,4,88,thai
jAoKH55Wtq1rCa6jdNfbig,4,92,thai
M3Qs_xtzTMnWriyxOqqnDg,4.5,81,thai
Ec4Lr71PxCnWjuI7NVnWOA,4,96,thai
TFbiAJ2AO8P5Q5HNis7sOw,3,96,thai
xsG1SSVsm0YdL6-PaoKV_A,3.5,92,thai
bbuirqZnTJ33WZx9sdii6A,3.5,87,thai
GcvOqnJDNPxmBfTy_SGVTw,2.5,94,thai
LDqA7rQ3fCmPWFymhIXXcQ,4,88,japanese
m0l7ZrOIJWfMTS-R36Z5Ng,4.5,91,american
O2y-CyIsJz8f_6f-MJuKIA,4,94,american
v1aUahwzM8CTeLA0O7J8ww,4,92,italian
x1P8FikDw0WU78m-Hipu3w,3,78,italian
uT8e6x2qzJFoZ9ndi-LLrQ,3.5,88,american
E_7WX-JGYRm2jKEIQzIbAw,3.5,77,japanese
K9aoButJPQD15rbA5HZMqw,4,92,japanese
zjlwTVZOyCU8OzzUPEavQQ,4,87,japanese
8NTW-bp5prQmhKEI5f4qxw,3.5,81,japanese
Nf7y336Y0VwcWis3PO-Otg,3.5,91,italian
TRBP1G1l8vZkjgfqdx96Cw,4,96,italian
SIbQGtsdK19ZAJB1YBge-g,4.5,96,italian
fRoC0-TmKoCdvIlgyeNgRw,3.5,90,chinese
Kk72llJNg0Ae85cEOmeSmA,3.5,82,american
1vziY3pKZlmDkaGfcNncXw,4.5,94,american
PiY8Ks8KWlIcAvqNdMjvBA,4,84,american
_vezeQfs2sWv70P1BXOl8Q,4,88,thai
qfdWWJCMvoTKI8u7rshm_Q,4,89,american
XoSfRFF7F0K8dlquiWuuXw,4.5,98,american
l6bZYGFHhxj5VeTeuhOGDQ,3.5,86,medi
XdfyFAmoPZ7_doOxRKFCow,3.5,90,italian
08zJLnD6LNHt491Yw68A7w,3.5,85,italian
Ep3VtYXc-wvSAp8SaEGa_Q,4,81,viet
HZThElQfFLIqGc8ZVdRh7g,3.5,100,viet
dViv_h32FR56owNtH6N0fg,3.5,83,viet
zK9-A4cIZwOUMpGBDz25DA,4,92,viet
w5BLpD2_aj9gyTMiStJ65Q,4,79,medi
JIH_nrgDyX8yKbjTEgpLig,3.5,90,medi
OA0z9GHU34MDxCSwqUOdRQ,4.5,90,medi
DLpHmXitZxDLdqTwydUSdA,4.5,90,latin
6KASBgDLNL7tYGj3Z-I1JQ,4,76,indian
IGXlabFSIPGG85twYOSGzw,3.5,83,american
1DkuHn17_amndVrOrkiKpg,3.5,86,japanese
KEVnqUxjgghDhO2HHmONCQ,4,98,japanese
3FMOCpZi2sdoZefEfLDBRQ,3.5,70,chinese
s3Vi_0iue-hIRJ7O78JzRQ,4,100,american
OFLNt6Zcis68TlujtZM-Gw,3.5,90,latin
SPCsV7naOwkZFQGsuArPhg,2.5,100,latin
y8mGQTwmFaSu3d7dAywOHA,4,84,american
u-obmxevldBOidDYkL8J6w,3.5,75,chinese
b3AQeuuQw0_o-Qh7i3v28g,3.5,87,italian
6s67w_r3LZXiSZG8URUq8w,3,92,italian
X43AJ7rTKiAS0vuuKRNVjA,4,85,italian
w6bwuiCl388Fj7FmIeOMIA,3.5,90,medi
pKP6ikrLyM5Gtua13kVoUw,4,90,medi
OREar045O5KiG8P_8dePng,4.5,100,medi
X9WCWO4eikSkhuy6y2VMcA,2,88,medi
8zVnG-g4dRNQtheaTv6t1Q,3,78,chinese
kjQneHe83CJ4ObxT2BlM3g,4.5,98,chinese
TWfQDEwVLeLGHL4dcJ7Shg,4,88,japanese
3hInKoS_u0FPJMIpbITsHw,4.5,96,american
DsbnNmsNgr8TAqfcZZGKkg,4.5,77,latin
mYFhd8bVCpsdJFRh2tQeEw,4,86,japanese
BcW0vRdM8N-rteR2FfV1jg,4.5,89,japanese
G5zryawBAp-cKJTyZDMhOg,3,94,japanese
kMEkI7SlgD4Zwem2KwOfJA,3.5,94,japanese
9PfzLnAi8pyK86Rv2MsvCQ,3.5,86,viet
4-pWX0F9mi_VlN1IAxweSQ,4,87,american
F3Dv-b99LYD2oiE4nH-neg,3.5,92,thai
3EY5OUzqoUPln2IRlXvmzQ,2.5,86,japanese
CR5_3AHC-CqySDwOrynxWA,4,84,american
d74oNV0yHMfZPVoYy9Ha8A,4,78,korean
rOG_EqsPFX5cgXGQcRwLdQ,3.5,72,korean
qYvkBzpJNKTyfcmAfzUKyQ,3.5,73,korean
fyeTybE7wDkieUwq4urOCA,4,85,american
IlNBmx-iB7y_rljUhBLgHQ,4,100,american
chZfJOs022rr8DufI4r3Uw,4,94,italian
1xvpFG2vz5zKpbCS6lwFlQ,3.5,86,chinese
GfeaoeKtZh-57SFWgjPqnw,4,88,chinese
7hi9bFJQyiMDqaW8fcSLDQ,4,94,american
quQ1dJKZbciu7__7WKjE_w,4,94,american
zXPPrqWjmktnrqz5pDpUIQ,4,94,american
