id,rate,score,title,neighborhood,price,zip
21vRXkeE301CX79f0xLStg,4,94,american,Financial District/South Beach,$$,94107
10w-2XT7TBlBrK3LbhMt_g,4.5,85,american,Bayview Hunters Point,$,94124
kBKNEDm3iWdqYwJf01RhDA,4.5,90,american,Bernal Heights,$,94110
QQfZ1Ih_GnCiV6-UHGuevA,4,94,chinese,Tenderloin,$,94109
7fboySu1um-S18UGOBdWhg,3.5,92,chinese,Sunset/Parkside,$$,94122
Bab9bdd3SUkXPo6jIVO55Q,3.5,100,chinese,Financial District/South Beach,$$$,94103
I-G8kJh3WyDIQp11J8fJHg,3,86,chinese,Sunset/Parkside,$,94122
MBwGk4EcAWGZ5OOHUzigcw,3.5,85,chinese,Mission,$$,94110
t35kQD7tW4WbswnEGTB76Q,4,76,chinese,Mission,$$,94103
IEutroJzbqIAwfLrbrvxLg,4,80,chinese,Financial District/South Beach,$,94102
CYttYTEiQuhSfo3SEh79fA,4.5,83,chinese,Mission,$$,94103
9UKjditAeNC7oBcaXBMf9A,1.5,77,chinese,Tenderloin,$,94102
asOdajhfMCSx_x60j4D42w,4,96,chinese,Financial District/South Beach,$$,94102
4Nkmr_wTiD1FTjwC6_getA,4,87,chinese,Russian Hill,$$,94109
wpTZ-2NfM09up7RlSYpFPw,4,88,chinese,Mission,$,94110
K0r1oltM3JbM14ApsTe_yA,4.5,100,chinese,Mission,$$,94103
nke87nvreG3VBNXP0dxxvA,4.5,89,chinese,Mission,$$,94110
KmH-WF3mipSxMtAISo0Nmg,4,92,chinese,Mission,undefined,94103
vLJIuMyrw96Tz1YHrr4YTg,4.5,90,chinese,Mission,$,94110
RNy3_hU1N2qyS5PVc9RaYQ,4,75,viet,Inner Sunset,$$,94122
KwEekEeXIQtt_CZtp8LAOA,4,90,american,Treasure Island,$$,94130
llbXUj5XWz8XjLzhtpuWRA,4,96,japanese,Sunset/Parkside,$$,94122
s-9OIo45O9SMoGpBzyL2fQ,3,92,italian,Noe Valley,$$,94114
fIOva7HaL9WhFUUQwxn9TQ,3.5,92,italian,Inner Sunset,$$,94122
_qfSuTHc4ZwjMnTJdk0tDg,4,100,italian,Financial District/South Beach,$,94108
32DgQWrJoAA71NyFUzimHA,4,73,latin,North Beach,$$,94133
0l7MgfpsIi2-vTuCVdDccg,4,90,latin,Potrero Hill,$$,94107
DXVM5senW2Q452-G2sUWhg,3.5,100,latin,West of Twin Peaks,$$$,94127
c0WpyZFR3EoEBKcoY2LZ3Q,4,88,american,South of Market,$$,94107
u1_e7c2olp324jRzTaBVqw,4,87,american,Nob Hill,$$,94109
_wZlW8K6aBKfyBPVzyBRMg,3,90,american,North Beach,$,94133
#NAME?,4,96,chinese,Chinatown,$,94108
uBaXDGwJPUkOSLWxS2vZ9Q,4.5,94,american,Mission,$$$$,94110
79xxbbYpLaslPxu85Pjmog,2,90,italian,Lakeshore,$,94132
Nupfvm9qPbKFRLkGf8iWwQ,4.5,96,italian,Marina,$$,94123
vJNt0Q9PToWxeh5AjRHisQ,4.5,80,italian,Outer Mission,$,94112
VbgvoCgE4OhMW4p8-DaqFA,3,83,italian,Financial District/South Beach,$$,94108
aor5U_cIBBQJWZLu90qmXg,3.5,71,chinese,Visitacion Valley,$,94134
c23dEERz6eMkLe4ig4MPPg,5,96,chinese,Mission,$,94110
VEA7tkyEzWW6EgTa6aeHbg,3.5,91,american,Nob Hill,$$,94109
nZmS_4kreSkviU9qDtzkXA,5,96,american,Bayview Hunters Point,undefined,94124
fhbTFyTpltzfzfDqFyCrvw,3.5,59,chinese,Inner Richmond,$,94118
lKdg2_B4v0mr3irBzeaHWA,4,76,indian,Chinatown,$,94133
4ySCA8acWEMTeuMK_Knotg,3,60,indian,Tenderloin,$,94102
dPwYKPV-IpYyQiR-VHyuEQ,3,98,latin,South of Market,$$,94103
_e_bEJyCo5Q4eqohoqGUrg,4,94,latin,Mission,$$,94110
qZK7-7t-tK_Fc1CfcNZgqg,4,96,latin,Inner Sunset,$,94110
hqQoVK0vadOX7_4gN1sh3g,4.5,78,viet,Tenderloin,$,94102
hqQoVK0vadOX7_4gN1sh3g,4.5,93,viet,Tenderloin,$,94109
r19XhpINtQxhMwB0eKnmjA,3.5,86,chinese,Sunset/Parkside,$,94116
IqgazewkkBXLLLmEkLJFyg,3.5,87,chinese,West of Twin Peaks,$$,94127
rJ2ZFjRprfJMVgGqHgyp2A,3.5,86,chinese,Excelsior,$$,94112
FjtxdLK6vUSmRifKDQSvsg,4,90,american,Castro/Upper Market,$$,94114
xpnTVZXOgEjDtfDCXCvxmg,3.5,85,american,Castro/Upper Market,$,94114
ljUGpHMZfO__QoFXEGtSDw,3.5,82,american,South of Market,$$,94103
WpcWACqlAodx5dbe5GJWZA,4.5,96,japanese,Mission Bay,$$$$,94103
wgxOKHZPprR9Ihgr2y-OQQ,4,92,italian,Bernal Heights,$$,94110
Snzz-pFK6ZB1pVu84eXwCw,3.5,93,american,South of Market,$$,94103
zBn4XAHsYGEb9at3J-PQVw,4,83,japanese,Inner Richmond,$$,94118
79UTqad1hZv_wyP6o_2LiA,3,92,korean,Sunset/Parkside,$$,94122
zUmZb9Mcn9pyorpPuoovDg,3.5,83,japanese,Outer Mission,$$,94112
7VkvVDx6Lb8fDVmJzDShrA,4.5,71,viet,Tenderloin,$,94109
B6uaZjSs4l-ZUFlYvG07Bw,4.5,100,viet,Inner Richmond,$$,94118
j0DgsH4129nTSTl69mDjDw,4,92,viet,Financial District/South Beach,$$,94105
FAIg3vUYUo8hVTV58KU0rg,3,75,viet,Mission Bay,$$,94158
6PzyzeiWjJ0fPpuKZffn9g,4,92,viet,Golden Gate Park,undefined,94118
6PzyzeiWjJ0fPpuKZffn9g,4,100,viet,Golden Gate Park,undefined,94118
6PzyzeiWjJ0fPpuKZffn9g,4,100,viet,Golden Gate Park,undefined,94118
kUxtjTa2vCSWQvr00YwxQw,4,92,japanese,Mission,$$,94110
gqJbs_-9rAGFQzC1QZXd1g,3,79,japanese,Portola,$,94134
a8GvaZmFr8kfLA4gi8zfGA,4,98,japanese,Castro/Upper Market,$,94114
qTicnGABBVxS-KN-u4bl5Q,4.5,96,korean,Mission,$$,94103
aqE-QPODsDad9Ixv_akZrg,4,92,korean,South of Market,$$,94103
xRxqebiQobZqJIRtDxnZsA,4,86,american,Mission,$$$,94110
h5BuMHI3LjAoWdMhM353Hg,4.5,98,american,Nob Hill,$,94109
Ukkt5Mlea2FVWsv11Rd25A,4,92,american,Financial District/South Beach,$$,94105
d90zt60UG9Gx6sGFkR9fjQ,3,88,japanese,Financial District/South Beach,$$,94108
mYX7fx9W3P74831dAW37Tg,4,85,japanese,Outer Richmond,$,94121
k3TJbAbPpwp3mIAjlWogGQ,2.5,94,japanese,Excelsior,$$,94112
SbGMD9EMTY4bg1dVPNbe4g,4.5,83,japanese,Mission,$$,94110
_oIN_fQr9HfDg6BpEwRZ0g,4.5,100,japanese,Tenderloin,$$,94118
gsLpJ7W3dgTQ5xUBim00UQ,4,98,korean,Mission,$$,94014
#NAME?,4,82,korean,Mission,$,94103
SU3NmG20Mkho1KRZ8EovWg,3.5,90,korean,West of Twin Peaks,$,94112
CS0pUlk25RV2-vhKFFbxqA,4,93,american,Western Addition,$$$$,94115
OCk8JFBaOw_p2EY6mi5iLQ,4,92,french,Russian Hill,$$,94109
8dUaybEPHsZMgr1iKgqgMQ,4.5,86,italian,North Beach,$$,94133
2oRvvIAnDjxCN01uhTUsGg,3.5,92,italian,Financial District/South Beach,$$,94105
pvSEAWvYCxIkvJ-IEbrhCg,3.5,85,american,Sunset/Parkside,$$,94122
LGxZxA-aHxheqFhJ2NAh6Q,3,96,american,Castro/Upper Market,$,94114
4_7LJsh5lPWwzrWEkqeZNw,3.5,90,chinese,Inner Sunset,$,94122
sIHeT2rJmTmovIUeplZJSw,4,77,chinese,Financial District/South Beach,$,94111
y00vIJzvt1Fveq_Um_9egw,4,76,chinese,Mission,$,94110
h6iXuAdOX6z7A6uUSRu0zg,3.5,80,chinese,Inner Richmond,$$,94108
tB2121a2d-3nD_6DcjJK2Q,3,68,latin,Mission,$,94110
Su1ay8vJyKsHZKQG_eluaA,4,90,chinese,Outer Richmond,$$,94121
cJGnt41jthqAn4XLyShrxg,3,96,latin,Inner Sunset,$,94143
RidAKsznqdoeg8Vbg5aaHw,4,90,medi,Inner Sunset,$$,94122
9S6GK2In2b1tuJ7xoC84pA,4.5,94,latin,Mission,$$$$,94110
3koaQ8olhYJxaTNPatX5OA,4,87,latin,Chinatown,$$,94133
neFTmvR2d49KwFD3Bni8-Q,3.5,96,latin,Russian Hill,$$,94109
9-572443hTIvj3_FsoPDCg,3.5,81,latin,Tenderloin,$,94102
#NAME?,4.5,96,latin,Castro/Upper Market,$,94114
IuUQ7aE7FyXftBjQMEtuxQ,4.5,87,american,Presidio Heights,$,94118
cNV-WwpnXkPi881Nl-fbKQ,4,79,american,Inner Richmond,$$,94118
b2TNoCZkqu2iQVen24iv9A,3.5,88,korean,Sunset/Parkside,$$,94122
veO3k1dY_-OoANphRMJ1Iw,4,94,american,Financial District/South Beach,$,94111
qu975NgOv1n1oAS2RDheyg,4,90,american,Sunset/Parkside,$,94122
1U9_ZNruMLf4EL0pMoxb_w,4.5,96,american,Inner Richmond,$$,94118
qCNfOc-4Sd0Q0Ta37PdwbA,4,94,american,Financial District/South Beach,$,94105
u18oQc96cWsK2BtbSgSsgg,4,100,american,Financial District/South Beach,$$,94105
AUnsVsPPFq-F3rKH_7-K8A,3,85,american,Mission,$,94103
repKN9EpuKFtveI-VhUTSw,3.5,96,american,South of Market,undefined,94103
olOldyL0jSpDuZE0tELVcw,4,76,american,Bernal Heights,$$,94110
QAMEktS2QgJ-Yl2ooERmgw,3.5,87,italian,Inner Richmond,$$,94118
jwAwiYpHxA2cUp6tA3D5pA,3,78,japanese,Western Addition,$$,94109
7pMvKyiujJXpxrcOeT5g2Q,4.5,84,latin,Hayes Valley,$,94117
gTt7YgeOn9x9iWGGjlMtBw,3.5,86,latin,Chinatown,$,94111
7riaDqBQzq5vuUxJCk5KDg,4.5,96,latin,Bernal Heights,$$,94110
_znCP80YosgWCZu-xkqk5w,4,89,american,Noe Valley,$$,94114
CanHZllFdfW89hzwN_9meg,4.5,84,american,Tenderloin,$$,94102
6ESp1Y7oF9szjdWfKDfmYQ,4,94,american,Nob Hill,$,94109
O1MMFEvWtjzvD0dlSymreg,4,96,american,Russian Hill,$$,94133
NZh4o98Jxg_579ORjDEJvw,3,81,latin,Excelsior,$,94112
TJKx-p5TmGjKE1d9z7kqEg,4,100,japanese,Nob Hill,$$,94108
QX7MEW77bPLrYBEV-D1EUQ,4,80,japanese,Mission,$$,94103
fScyS3HYh190BoU58pOvPA,4,92,italian,Inner Richmond,$$,94118
1OGEnnsDdrJSziy9VwCRnA,4.5,96,american,Mission,$$,94110
S5-4RRwXh-F8WQXCAd8rJA,4,84,american,Financial District/South Beach,$$,94104
r8fn5tRnxCWw_g8dV-7Biw,4,88,american,Mission,$,94110
oRugBOXYiajNR3T8KKCS6g,3.5,86,american,Mission,$,94103
U1UGWvpNxPAlojTpe1LSvA,4.5,91,american,Japantown,$,94115
GN2YsMW37qm-2Xzb_D1GbQ,3.5,92,american,Tenderloin,$$,94102
maX2pNMeAroeVGbcCNkTcg,4.5,94,american,Mission,$,94110
VHsPDy5v31QDiS3aD3gMnQ,2,91,american,Tenderloin,$,94109
zFFiSD7nzEX-pUaHDUfpow,4.5,100,american,Tenderloin,$,94102
nppRCU2GvQ0CfMgmVPZU0A,1,93,american,Bernal Heights,$,94110
MryRUvM1rVVtCXBuP8652w,3.5,88,chinese,Oceanview/Merced/Ingleside,$,94112
Q9kLEfwnT8DsvlMgbe8iWA,3.5,83,chinese,Castro/Upper Market,$$,94114
c7MW2A1UIjYb-ZMmiF9f-A,3.5,78,chinese,South of Market,$,94107
HBu_2H-jr_v7xFYbJOQmYg,3.5,55,chinese,Outer Mission,$,94112
HlyIiK-k7SkmbxhcbTUQhg,4,66,italian,Financial District/South Beach,$$,94105
9Ot1qNJwcp9gOJYddH_6SA,3.5,92,latin,Tenderloin,$,94102
9g4GziBacdIgfPZ-bve5tg,4,92,american,Financial District/South Beach,$$,94104
uybys0n0ZR5pDWjX7ZOORw,3,82,american,Marina,$$,94123
hmxVC4sJ8-mv2_Gw38fxXg,4.5,98,italian,Hayes Valley,$$,94102
Hd0-r8CZlwgdPOZ3cEvV6A,3.5,75,italian,Bayview Hunters Point,$,94124
8QaTaO7mMOHa_5au5MMHZQ,3.5,71,american,Mission Bay,$$,94103
HiNAV0gYGTARTxDQj9yyww,3.5,83,latin,Mission Bay,$,94103
8aqzfjnuT5LhuveW3e6CoA,4,93,american,Pacific Heights,$$$,94109
l7xUpaUBzsh32M7b8yWGfA,4.5,88,american,Mission,$$,94110
EFeVD6D2PApQbWLseQD73A,3.5,66,viet,Tenderloin,$,94109
rUQmWnDbZWo0AN9j1i3cAQ,4.5,87,viet,Western Addition,$,94115
OSZ6bFeCcv4PvUmvuiMEJw,4,87,viet,Inner Richmond,$,94118
y7Gbl1VzsGYavbR3ZIt0Mw,3,68,chinese,Chinatown,$$,94133
0J9XXxFiMVrZcGV2tyVdvA,3,86,chinese,Sunset/Parkside,$,94116
YV9PYdUD0O4sLDz1DUk0Gw,4,100,chinese,Mission,$,94110
rxHnnWEDYiFlFuAZEQS6qg,4,87,thai,Tenderloin,$$,94109
pDIlFZY8M1X5qBJj26lItg,3.5,96,japanese,Financial District/South Beach,$$,94111
#NAME?,4,87,japanese,Castro/Upper Market,$$,94114
GoIbbBYDyr8W46YmxJct-g,4,87,american,Nob Hill,$$$$,94108
cgFravON_CRRRt3iFriybw,3.5,72,chinese,Sunset/Parkside,$,94122
xgnEkq37y_sONq5i78Oasw,3.5,86,chinese,Nob Hill,$$,94109
J5UfRQ4Bn_QF2RsJeUkyDQ,4,79,chinese,Tenderloin,$,94102
9hkKmtG2BruWwrqltt0Klg,4,96,chinese,South of Market,$,94103
f7plDqr6Dfu-Vbo-0JBmcw,4,82,chinese,Western Addition,$,94117
w9Cp0yvUbvj4dztPbSp_Dg,4.5,100,chinese,Potrero Hill,$,94107
ndQ46wDvko5VwEWeiIZTVA,4,76,chinese,Financial District/South Beach,$$$,94105
#NAME?,4,87,american,Bernal Heights,$$,94110
ey_UUXdDMUoO77QIF6SGaQ,4,100,american,Tenderloin,$$,94102
s6qUvb3LGcQtS38AG2i74Q,4,96,american,Russian Hill,$$$,94109
Ox2pYQZJajiqpF_Ff8Qz3Q,3.5,89,american,Financial District/South Beach,$$,94105
9SsgoIxiQ7PHOfuG9P8QjQ,4.5,94,american,Hayes Valley,$$,94102
tS2ka1uSjwo7jdWIWDpuCw,4,94,american,Sunset/Parkside,$,94116
G6D0V_IWQc9dHkbC-uctWw,4.5,90,american,Oceanview/Merced/Ingleside,$,94112
DkgLd8mvjo0Bw5nE--oVtA,4,92,american,Castro/Upper Market,$$,94114
IHx8B1Ce_73uD3BmlsXmXA,4,100,american,Presidio Heights,$$,94118
Xb7IQmSvn2jj3Sw7OW7m9A,3,87,chinese,Chinatown,$,94108
lMCEPzboR8E1Rw-v2ZjCSA,3,69,chinese,Glen Park,$$,94131
VXuaXEjpPo-snl_XUPHEOw,4,93,american,Mission,$$$,94110
DJ-9bxFNfpLDAhqS_YNo2w,3,90,thai,Sunset/Parkside,$,94132
FH3uN3U_N7xbFQRI-DAJFg,4.5,96,thai,Lone Mountain/USF,$,94118
z7x6CM1-AVBsLN1GEWGakw,4,86,thai,Tenderloin,$,94102
_ANorX7YWaLwjrW5OgdwKA,3.5,98,thai,Marina,$,94123
WWekv34vniav2trhbb2DaA,4.5,86,french,South of Market,$$$,94107
kKy7T15xGcYfMiAx-mExlQ,2,94,french,West of Twin Peaks,$,94131
NCe1O7Wp-aUt49doy8P-mA,4,88,latin,Castro/Upper Market,$$,94114
8UvUJUGcJGEF32b2P3K_eA,4.5,96,latin,South of Market,$$,94103
Km3ze4SL1qqH72HZeZItqA,3.5,92,latin,Sunset/Parkside,$$,94122
x29tzG5M7VbZhpG1jcREKQ,4.5,100,latin,Russian Hill,$$,94133
iTJ3jZ-dli9WLOrVsFXr6A,4,94,latin,Inner Sunset,$,94122
9MrYrNitwRtN5thw6vJwAg,3.5,68,medi,Tenderloin,$,94102
5ENZTnjqmrtm7EWr_U6nqg,4,98,medi,Nob Hill,$,94109
n-ZuXqDouMCbvYsP1kDhqA,4,90,chinese,Sunset/Parkside,$,94122
IiusCpAMmb1QN-dyMl-7-g,3.5,64,chinese,Mission,$,94110
wfa6U2LrTN_Qt9BurOOykw,4,90,chinese,Haight Ashbury,$$,94117
kpokSCDiRPoKUYp4XpE0pQ,4.5,81,chinese,Mission,$,94103
nJziHiIt86OGqKQQFHd9jg,4,90,korean,Tenderloin,$$,94102
E62KzLm_PtKRfHcVtmTKaQ,4.5,91,korean,Hayes Valley,$$,94102
8kck3-K4zYKTJbJko0JlXQ,4,83,thai,Mission,$$,94110
5r84ZVl4-7LKcMgBI36p4Q,3.5,88,thai,Excelsior,$,94112
kZtCd070jWwmCAFOTIm2Wg,4.5,96,thai,South of Market,$$,94103
rd0dA9Z61FGmalk6qZm7JQ,4,92,japanese,Inner Richmond,$$,94118
KNzWbSlxKBOKjPEziQubgw,3.5,98,japanese,Chinatown,$$,94111
bC3FfFqfaQu7gZznjkmt9Q,3.5,86,italian,Chinatown,$$,94133
jcFf2ZnJYL0nWCdIpqiA-g,4.5,94,american,Chinatown,$$$,94133
HkfhXsRBmfZVQVOzIqyF6A,3.5,100,japanese,Bernal Heights,$$$,94110
k96DVqIsqpuCTWb-X2hXJg,4,81,japanese,Inner Richmond,$$,94118
PzBvdrfXu7d2MLtoApCL3A,3.5,86,japanese,Outer Richmond,$,94121
H-VZhA-SKTtuaFbG_U-qHQ,3,91,american,Chinatown,$$,94111
N_-4AfYmNFKEkvgh3Qj5Eg,4.5,82,latin,Excelsior,$,94112
LjVlsV9tKGnv7e4Iyt9c5Q,4,84,medi,Castro/Upper Market,$$,94114
hDcnSOxfJydUZY4tVu_2ig,3,85,chinese,Excelsior,$,94112
w83UihVqJtH27ZVlA_u8EA,4,100,american,Bernal Heights,$$,94110
AJUBHUHPbneSaAYR9hEZ3g,4,87,american,Chinatown,$,94108
moXnQ7cbzgyeKA-Fdqhkuw,4,92,american,Chinatown,$$,94111
-9PpCBkz_2apHW6V_p0pjA,5,100,american,Tenderloin,$$,94102
lz8Kn4blqgUUV3vMBsM_AQ,4,92,american,Financial District/South Beach,$,94108
7dLR3kWHXH_lrr9dFSvdfg,3.5,89,american,Marina,$$,94123
Bcvvia9zPFe3BV6c6Ld9Kw,4,93,american,Financial District/South Beach,$$,94104
#NAME?,5,96,american,Bayview Hunters Point,$$,94124
A7czCN0n5YkDT8OWqhm6vQ,4,98,american,Mission Bay,undefined,94107
UTVDbZv-qiHU06sDkoel3g,4.5,90,french,Potrero Hill,$$,94107
EOkEoUwjJzc2hB5ny6_oXA,4,96,french,Pacific Heights,$$,94115
PoAS5PsaEBX5OvzfvHj-2A,4,93,italian,North Beach,$$,94133
wsPDEO08w_lH0x123_YEXg,4.5,98,italian,Castro/Upper Market,$,94114
cjhrDT6aL6w5ttQHwo0iwg,3.5,98,italian,Tenderloin,undefined,94102
u0lqYWGjDJUqA9ZCLonl7A,4.5,96,italian,Potrero Hill,$,94107
yD9-WrXijc_grVmi_zkCfQ,4.5,92,japanese,Tenderloin,$$$$,94109
sal4gAai2eNtux37OBCZlw,3.5,69,chinese,Inner Sunset,$$,94122
6U1RGouO2I05SVfwIqbZmA,4.5,94,american,Inner Richmond,$,94118
arEbsb_owdXpbNA7vr3Uaw,3.5,80,thai,West of Twin Peaks,$$,94127
gItoCxQ__R9JxK-RsT1aLw,4.5,94,thai,Sunset/Parkside,$,94116
KJabJhRKtqUE_wCKgpimUQ,4,86,thai,Financial District/South Beach,$,94105
kcMcsRZfP3vtBcAFZR11LA,4,85,japanese,Lone Mountain/USF,$$,94118
KhG-jWIr7-TJj3isz3ZIFQ,4,96,korean,Inner Richmond,$$,94118
Gl1YUgoBGO7FYeOFG94qYQ,4.5,88,latin,Tenderloin,$,94102
NJuezPAQonccMh_33_X-CA,4.5,86,latin,Chinatown,undefined,94133
gMqVjmNcdU7K6k6OI1Fj1A,4.5,98,latin,Castro/Upper Market,$,94114
6mcHzJt9WILiyOQetdxmsw,4,78,latin,Chinatown,$,94133
3z0jr5hPTfIA5cFO8n0eOQ,2.5,98,latin,North Beach,$$,94133
SdI0uCelI4ihCwGyMLv03A,3.5,89,latin,South of Market,$$,94107
yHzUCkynivVldRpXiMpCEw,2.5,98,latin,Lone Mountain/USF,$,94118
MdGXXPTnGaBFwujqPvDaiQ,3,86,latin,Mission,$,94110
hgBlKqq77oH9mJ_DD70X5w,5,98,latin,Bayview Hunters Point,undefined,94124
PgvPentGpYF5ZuEyHQPi9Q,4,96,latin,Potrero Hill,$$,94107
t6TROjhvQzXJEhjI_nm08g,4.5,88,viet,Marina,$$,94123
gWqeVSBNauTYtA1jcHlTbQ,3,100,viet,Tenderloin,$$$,94109
5FQJ09EWt_Esf_GkCBEMlw,3.5,75,korean,Inner Richmond,$$,94118
__S0AzRSiweDn8Ue0q53kg,3.5,81,chinese,Chinatown,$$,94133
gtBDOQq3TyiiulKmJpny0g,4.5,77,chinese,Financial District/South Beach,$,94111
8Bft7em9yWBFueVFp76fuw,4,68,chinese,Mission,$$,94110
Wu8DmDhNB_t4hfJmDs2FdA,4,94,american,Tenderloin,$$,94102
nN0i7tL2ummbrYUD_JoEdg,3.5,72,american,Outer Richmond,$$,94121
kiRsScNQs_UdDV6jPyeCWg,4,90,french,Hayes Valley,$$$$,94102
#NAME?,5,100,french,Bayview Hunters Point,$$,94124
1pwKcUXo27a-d-EClQY04Q,4.5,100,viet,Russian Hill,$,94109
xCcbk8zf5wvHg_3_AO9ARQ,4,93,viet,Financial District/South Beach,$,94105
iMWtokGcKYsBvcVvcFUe1A,3.5,87,chinese,Castro/Upper Market,$,94114
FRpULkKmvD9caSKabQzq5w,4.5,84,italian,Marina,$$,94123
xK1a8IdJzw-T1rao_fwNXg,4.5,100,italian,Outer Richmond,$,94121
e06HoIU6BR7AU3hEW5dspQ,4,88,chinese,Sunset/Parkside,$,94122
JicMvKPmRHqLl4xuW8yeXA,4,81,american,Tenderloin,$$,94102
sxtm5Ar-_PCJcSbCvAI9OQ,4.5,90,american,Chinatown,$$,94108
gEL51FgGQpTkKlHHFu4JCw,5,80,american,Outer Mission,$,94112
1iVmEq7rsnjfQ05ae8qcSQ,2.5,85,american,South of Market,$$,94103
Oimiw-sQDjmGthsKyInAlg,5,100,american,Inner Sunset,undefined,94122
1pt2rJJrCxVs5YbWiAqMxQ,3.5,89,american,Presidio Heights,$$,94118
7tsN9N9mhfJRNTe37pLFMg,4,86,american,Mission,$$,94103
oNwdNsdpUkXRQ5HaHZ_pVA,4.5,79,indian,Sunset/Parkside,$$,94112
AJo3ez0ecQmu7dcMtz9Jpg,3.5,92,indian,Nob Hill,$,94109
RhDJVnbHJXpB64dC9QcoqQ,4,96,korean,Sunset/Parkside,$$,94116
5nCCitxHCg-lhvMowbrs_A,4.5,92,korean,Financial District/South Beach,$$,94101
74CMBJWMxBXHsgX6tZ9Ffg,4,94,korean,Financial District/South Beach,$$,94107
JsYhl37qT8k8uUDv4FVMgg,4,100,american,Financial District/South Beach,$$,94105
w5krg6ksgg1Tb2B9oTfMbg,4,100,american,Financial District/South Beach,$,94105
A1i032ztTaUotGNyCB1jOQ,4.5,86,american,Chinatown,$$,94133
oWh333BnOfjTBjaOuJQEtg,4,92,viet,Tenderloin,$,94102
udIgEuXHGwOydBbZtAe7vA,4.5,76,viet,Outer Richmond,$,94121
J55irzYC5kxIIE7bS0raJQ,4.5,90,viet,Financial District/South Beach,$,94105
jdKWSulGisIZ6zaXrAprvQ,3.5,90,italian,North Beach,$$,94133
19FlLhyqgZLc5nXzsARvDQ,5,96,italian,Castro/Upper Market,$$,94114
zSWdb3FwpnApHHPPhO0h6A,3,94,italian,Inner Sunset,$,94122
ZIwCyqKmVofQBYsHe1LGAQ,4.5,87,italian,Lakeshore,$,94132
miitrMzuWgi4nzNeb-yLNg,3,93,italian,Western Addition,$$,94115
JQMrXkh6_G4Td4GxbWgvWQ,3.5,73,chinese,Inner Richmond,$$,94118
ARHTBmK_uh8t-hBduc1r2Q,4.5,96,chinese,North Beach,$,94133
1pe7O6u0Co6_U7wWfSNK-Q,4.5,96,chinese,North Beach,$$,94133
3swOgxzZiJTBtxgoHR8QvA,3.5,94,italian,Noe Valley,$$,94131
wpnrmiw_ApYDmdC2b_WFRA,4,92,italian,South of Market,undefined,94103
eEHB5qhyd45GjOpxZ8aBTA,4.5,94,american,Mission,$$,94110
ODed3UyqDFIFs3gDcXhm7A,4.5,94,medi,Russian Hill,$$,94109
rV5Kn_L_2djX5EMVI67CIw,3.5,91,latin,Hayes Valley,$$$,94102
vu6PlPyKptsT6oEq50qOzA,4,78,italian,Financial District/South Beach,$$,94103
xe6IZGzW8fgxalv6RCBS5A,4.5,82,italian,Financial District/South Beach,$,94108
PhcL5eLulVUyrithb7jIoQ,4.5,100,italian,Financial District/South Beach,$$,94104
OS8S5z8CWNpSivKz4o4dAQ,3.5,90,italian,Sunset/Parkside,$,94116
Oelv4n4CN8v2Oczm8_tw_A,3.5,88,latin,Mission,$$,94110
6zWgWwKgnB_nC1Se_pXrJA,4,82,viet,Chinatown,$,94108
T61CGyosLTxO-2GPos3Rfw,4,94,viet,Mission Bay,$,94107
1MgaMxXgO5RQv7uP59pOvA,4,94,japanese,Nob Hill,$$,94109
zWpV3kVw1CO9Fb3JroQpqw,4.5,98,japanese,Japantown,$$$$,94115
yYwX9hMC9y-L8YtqK90t-A,4,88,japanese,Visitacion Valley,$,94134
xpFbTEEa-I1UHJxKgKNH8w,3,90,italian,North Beach,$$,94133
1YABeQu3lgxuWovd5oCV2A,4,98,chinese,West of Twin Peaks,$$,94116
6zr8aydUn5VFg-FXuobGTA,3.5,100,chinese,Hayes Valley,undefined,94102
xkb19iyZxLKKHrXeoD20nw,4,87,american,Chinatown,$$,94111
1bqHrjDvPrj8Jk2NaKS4ZQ,3.5,94,american,Lakeshore,$,94132
3fVUp7RnAUAlmI0V2Mr7sg,3,96,chinese,Lakeshore,$,94132
BNrzxkJNS7cos8s_VzIA5A,4.5,96,chinese,Financial District/South Beach,$$,94105
4ByppNly_uMEJ9NwNifvZA,3.5,90,latin,Mission,$$,94110
nMXnfJ3CKC_9ctbpMqe5Pg,4,81,latin,Mission,$$,94110
cnXKshpYL7_NE59A8Gn8fg,4,85,latin,Mission,$$,94110
PEswwJYnalFV_NpsB994bQ,3.5,73,indian,South of Market,$$,94107
x9qz9nRR_OGXhuCDglkkfg,4,92,indian,Outer Richmond,$$,94121
dglMkHYfCycYX3MX92oFxg,4,92,american,Marina,$$,94123
q-jwITeKZgvuvUS1gMu-Ig,3.5,92,american,Sunset/Parkside,$,94122
wUbOyvK_uZzHF8YCgsOp8A,3.5,87,american,Mission,$$,94103
Lfeoq3J4thCtL-ll3zunIQ,3.5,94,american,Nob Hill,$$,94109
Ke7IOhlPnWYbdfGgXp78MA,4.5,87,french,Financial District/South Beach,$,94105
GxSG_5RgtNAcNuvaSCEgcw,3.5,92,thai,Financial District/South Beach,$,94104
#NAME?,4.5,93,thai,Hayes Valley,$,94102
BFojhdNbAIF1Larqz2t_-Q,4.5,100,thai,Bayview Hunters Point,$$,94124
PSxdqKdHFg9_ckeIhiq7wQ,3.5,92,chinese,Chinatown,$$,94108
E-jaK7rK8nclJfIkeAHtsA,4.5,96,japanese,South of Market,$$$$,94103
